,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2024-09-28,00:06:44.921, 9903.13, 3387.72,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9882.45, 3384.81,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19785.59, 6772.54,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26558.12, 9909.22, 3374.14,    0.00,    0.00,,,,,,,,, 9879.36, 3361.16,    0.00,    0.00,,,,,,,,,19788.58, 6735.30,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26523.88,  39574.17,  13507.83,      0.00,      0.00,  39574.17,  13507.83,  53082.00
2024-09-28,00:06:45.921, 7755.87, 2742.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7733.50, 2738.80,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15489.36, 5481.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20970.44, 7734.99, 2707.47,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7708.93, 2695.95,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,15443.92, 5403.42,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20847.34,  30933.28,  10884.50,      0.00,      0.00,  30933.28,  10884.50,  41817.78
2024-09-28,00:06:46.924, 7601.77, 2929.76,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7583.44, 2927.32,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15185.21, 5857.09,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21042.30, 7614.55, 2922.13,    0.00,    0.00,,,,,,,,, 7592.39, 2912.10,    0.00,    0.00,,,,,,,,,15206.94, 5834.23,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21041.17,  30392.16,  11691.32,      0.00,      0.00,  30392.16,  11691.32,  42083.47
2024-09-28,00:06:47.922, 8722.34, 3372.62,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8699.42, 3368.17,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17421.76, 6740.79,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24162.55, 8694.72, 3353.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8663.28, 3339.56,    0.00,    0.00,,,,,,,,,17358.00, 6692.81,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24050.81,  34779.76,  13433.60,      0.00,      0.00,  34779.76,  13433.60,  48213.36
2024-09-28,00:06:48.923, 8466.90, 3260.29,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8448.55, 3258.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16915.45, 6518.54,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23433.99, 8479.42, 3253.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8456.52, 3244.05,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,16935.95, 6498.03,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23433.97,  33851.39,  13016.57,      0.00,      0.00,  33851.39,  13016.57,  46867.96
2024-09-28,00:06:49.921, 8992.92, 3857.80,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8967.60, 3850.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17960.52, 7708.46,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25668.97, 8927.82, 3816.65,    0.00,    0.00,,,,,,,,, 8896.88, 3803.02,    0.00,    0.00,,,,,,,,,17824.70, 7619.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25444.37,  35785.21,  15328.13,      0.00,      0.00,  35785.21,  15328.13,  51113.34
2024-09-28,00:06:50.923, 7021.95, 3136.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7005.32, 3133.80,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14027.27, 6270.06,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20297.33, 6992.29, 3097.46,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6972.89, 3088.24,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,13965.18, 6185.70,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20150.88,  27992.45,  12455.77,      0.00,      0.00,  27992.45,  12455.77,  40448.21
2024-09-28,00:06:51.923, 7571.56, 3431.70,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7549.08, 3425.28,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15120.64, 6856.97,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21977.61, 7556.43, 3422.10,    0.00,    0.00,,,,,,,,, 7527.78, 3407.83,    0.00,    0.00,,,,,,,,,15084.21, 6829.93,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21914.14,  30204.85,  13686.90,      0.00,      0.00,  30204.85,  13686.90,  43891.75
2024-09-28,00:06:52.924, 5699.81, 2663.45,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5685.97, 2661.47,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,11385.78, 5324.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16710.69, 5687.02, 2662.53,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5667.74, 2653.84,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,11354.76, 5316.37,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16671.13,  22740.54,  10641.28,      0.00,      0.00,  22740.54,  10641.28,  33381.82
2024-09-28,00:06:53.923, 9269.47, 4361.20,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9243.29, 4352.41,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18512.77, 8713.61,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27226.37, 8936.91, 4299.37,    0.00,    0.00,,,,,,,,, 8904.62, 4282.90,    0.00,    0.00,,,,,,,,,17841.54, 8582.27,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26423.80,  36354.30,  17295.88,      0.00,      0.00,  36354.30,  17295.88,  53650.18
2024-09-28,00:06:54.925, 7655.41, 3489.70,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7633.72, 3483.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15289.13, 6973.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22262.70, 7063.61, 3339.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7042.98, 3329.54,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,14106.58, 6669.13,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20775.71,  29395.71,  13642.70,      0.00,      0.00,  29395.71,  13642.70,  43038.41
2024-09-28,00:06:55.926, 9699.93, 4404.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9673.73, 4397.02,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19373.66, 8801.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,28175.57, 7471.13, 2906.46,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7445.18, 2892.98,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,14916.31, 5799.44,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20715.74,  34289.97,  14601.35,      0.00,      0.00,  34289.97,  14601.35,  48891.32
2024-09-28,00:06:56.923, 7653.48, 3534.35,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7632.96, 3529.70,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15286.44, 7064.05,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22350.49, 5455.90, 1950.62,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5427.24, 1935.13,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,10883.13, 3885.75,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14768.88,  26169.57,  10949.80,      0.00,      0.00,  26169.57,  10949.80,  37119.38
2024-09-28,00:06:57.924, 7499.77, 3326.36,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7485.74, 3323.84,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14985.51, 6650.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21635.71, 4891.91, 1440.62,    0.00,    0.00,,,,,,,,, 4874.39, 1433.33,    0.00,    0.00,,,,,,,,, 9766.30, 2873.95,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12640.26,  24751.81,   9524.16,      0.00,      0.00,  24751.81,   9524.16,  34275.97
2024-09-28,00:06:58.923, 9014.23, 3962.65,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8992.01, 3956.20,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18006.24, 7918.85,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25925.09, 5423.82, 1462.70,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5403.14, 1455.68,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,10826.96, 2918.38,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13745.34,  28833.20,  10837.23,      0.00,      0.00,  28833.20,  10837.23,  39670.43
2024-09-28,00:06:59.926, 6608.05, 2888.90,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6593.98, 2885.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,13202.03, 5774.77,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18976.80, 4008.74, 1061.78,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3991.69, 1055.89,    0.00,    0.00,,,,,,,,, 8000.43, 2117.66,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,10118.09,  21202.46,   7892.44,      0.00,      0.00,  21202.46,   7892.44,  29094.90
2024-09-28,00:07:00.928, 9547.55, 4216.23,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9530.39, 4213.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19077.94, 8429.51,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27507.44, 5769.96, 1583.01,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5749.25, 1575.69,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,11519.21, 3158.70,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14677.91,  30597.14,  11588.21,      0.00,      0.00,  30597.14,  11588.21,  42185.35
2024-09-28,00:07:01.928, 7126.77, 3162.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7110.12, 3157.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14236.88, 6320.97,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20557.85, 4337.39, 1220.59,    0.00,    0.00,,,,,,,,, 4319.12, 1214.05,    0.00,    0.00,,,,,,,,, 8656.51, 2434.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11091.15,  22893.39,   8755.61,      0.00,      0.00,  22893.39,   8755.61,  31649.00
2024-09-28,00:07:02.929, 9420.24, 4410.18,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9399.00, 4402.18,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18819.23, 8812.36,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27631.60, 5620.16, 1772.33,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5598.51, 1764.97,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,11218.66, 3537.30,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14755.96,  30037.90,  12349.66,      0.00,      0.00,  30037.90,  12349.66,  42387.56
2024-09-28,00:07:03.931, 8033.64, 3806.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8018.63, 3802.53,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16052.28, 7609.36,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23661.63, 4842.32, 1627.12,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4825.75, 1621.80,    0.00,    0.00,,,,,,,,, 9668.07, 3248.92,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12916.99,  25720.35,  10858.27,      0.00,      0.00,  25720.36,  10858.27,  36578.63
2024-09-28,00:07:04.930, 8817.07, 4157.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8796.33, 4150.05,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17613.40, 8307.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25921.32, 5231.14, 1691.62,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5211.26, 1686.09,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,10442.40, 3377.71,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13820.12,  28055.81,  11685.62,      0.00,      0.00,  28055.81,  11685.62,  39741.43
2024-09-28,00:07:05.929, 7084.71, 3414.42,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7068.11, 3409.31,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14152.82, 6823.73,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20976.55, 4214.11, 1437.76,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4197.93, 1433.58,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 8412.05, 2871.34,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11283.39,  22564.86,   9695.07,      0.00,      0.00,  22564.87,   9695.07,  32259.94
2024-09-28,00:07:06.931, 8057.41, 3836.64,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8042.07, 3832.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16099.48, 7669.52,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23769.00, 5025.96, 1569.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5009.17, 1565.23,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,10035.13, 3135.19,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13170.33,  26134.61,  10804.72,      0.00,      0.00,  26134.61,  10804.72,  36939.33
2024-09-28,00:07:07.928, 7704.60, 3552.96,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7683.98, 3547.77,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15388.58, 7100.73,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22489.32, 4939.89, 1572.57,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4918.91, 1566.71,    0.00,    0.00,,,,,,,,, 9858.80, 3139.28,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,12998.08,  25247.38,  10240.01,      0.00,      0.00,  25247.38,  10240.01,  35487.39
2024-09-28,00:07:08.930, 8230.38, 3423.76,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8213.28, 3419.81,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16443.65, 6843.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23287.23, 5923.13, 1860.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5903.38, 1854.29,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,11826.51, 3715.28,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,15541.79,  28270.17,  10558.86,      0.00,      0.00,  28270.17,  10558.86,  38829.02
2024-09-28,00:07:09.930, 8124.49, 3337.16,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8104.71, 3333.03,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16229.19, 6670.19,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22899.38, 5867.01, 1825.41,    0.00,    0.00,,,,,,,,, 5846.67, 1818.68,    0.00,    0.00,,,,,,,,,11713.68, 3644.09,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,15357.77,  27942.88,  10314.28,      0.00,      0.00,  27942.88,  10314.28,  38257.16
2024-09-28,00:07:10.928, 7058.33, 3006.63,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7039.05, 3002.14,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14097.38, 6008.77,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20106.14, 5210.30, 1798.85,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5189.86, 1791.62,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,10400.16, 3590.47,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13990.64,  24497.54,   9599.24,      0.00,      0.00,  24497.54,   9599.24,  34096.78
2024-09-28,00:07:11.930, 9914.38, 4026.03,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9891.28, 4020.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19805.66, 8046.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27852.28, 7307.46, 2315.48,    0.00,    0.00,,,,,,,,, 7284.53, 2307.86,    0.00,    0.00,,,,,,,,,14591.99, 4623.33,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19215.32,  34397.65,  12669.95,      0.00,      0.00,  34397.65,  12669.95,  47067.60
2024-09-28,00:07:12.929, 5290.44, 3241.38,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5190.20, 3218.14,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10480.64, 6459.51,    0.00,    0.00,    1.02,    1.02,    0.00,    0.00,16940.15, 4197.41, 2456.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4077.64, 2434.84,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 8275.05, 4891.50,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13166.55,  18755.69,  11351.01,      0.00,      0.00,  18755.69,  11351.01,  30106.71
2024-09-28,00:07:13.929, 4205.86, 2136.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4103.51, 2126.46,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8309.37, 4262.73,    0.00,    0.00,    1.02,    1.02,    0.00,    0.00,12572.10, 4076.22, 1885.58,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3968.27, 1863.54,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 8044.49, 3749.11,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11793.60,  16353.85,   8011.85,      0.00,      0.00,  16353.85,   8011.85,  24365.70
2024-09-28,00:07:14.931, 7499.44, 5022.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7172.40, 5025.24,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14671.84,10048.07,    0.00,    0.00,    1.02,    1.03,    0.00,    0.00,24719.91, 7141.42, 4372.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6808.58, 4337.19,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,13949.99, 8709.45,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22659.44,  28621.83,  18757.52,      0.00,      0.00,  28621.83,  18757.52,  47379.35
2024-09-28,00:07:15.929,  986.46,  624.84,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  971.23,  613.51,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 1957.69, 1238.35,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 3196.04, 1029.08,  421.26,    0.00,    0.00,,,,,,,,, 1001.32,  413.32,    0.00,    0.00,,,,,,,,, 2030.40,  834.58,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 2864.99,   3988.10,   2072.93,      0.00,      0.00,   3988.10,   2072.93,   6061.03
2024-09-28,00:07:16.929, 2767.46, 1895.65,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 2723.15, 1886.73,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5490.60, 3782.38,    0.00,    0.00,    1.00,    1.01,    0.00,    0.00, 9272.99, 2829.83, 1781.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 2786.66, 1772.17,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 5616.48, 3553.83,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 9170.31,  11107.09,   7336.21,      0.00,      0.00,  11107.09,   7336.21,  18443.30
2024-09-28,00:07:17.931, 5251.90, 2124.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5174.92, 2130.42,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10426.82, 4254.47,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00,14681.30, 5134.76, 2016.63,    0.00,    0.00,,,,,,,,, 5051.04, 2003.37,    0.00,    0.00,,,,,,,,,10185.80, 4020.00,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14205.80,  20612.62,   8274.47,      0.00,      0.00,  20612.62,   8274.47,  28887.10
2024-09-28,00:07:18.931,10205.45, 2960.09,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10175.26, 2954.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,20380.71, 5915.09,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26295.80,10061.48, 2955.60,    0.00,    0.00,,,,,,,,,10026.76, 2944.05,    0.00,    0.00,,,,,,,,,20088.23, 5899.65,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25987.88,  40468.95,  11814.73,      0.00,      0.00,  40468.95,  11814.73,  52283.69
2024-09-28,00:07:19.931, 9230.44, 2643.91,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9204.08, 2640.16,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18434.52, 5284.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23718.60, 9111.33, 2652.71,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9079.50, 2641.95,    0.00,    0.00,,,,,,,,,18190.83, 5294.65,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23485.48,  36625.35,  10578.73,      0.00,      0.00,  36625.35,  10578.73,  47204.08
2024-09-28,00:07:20.931, 9490.92, 2828.11,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9456.66, 2823.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18947.57, 5652.08,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24599.66, 9357.79, 2822.84,    0.00,    0.00,,,,,,,,, 9318.66, 2809.99,    0.00,    0.00,,,,,,,,,18676.45, 5632.83,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24309.29,  37624.02,  11284.92,      0.00,      0.00,  37624.02,  11284.92,  48908.94
2024-09-28,00:07:21.931, 4466.70, 1335.03,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4446.61, 1332.98,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8913.30, 2668.01,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11581.32, 4397.84, 1373.96,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4377.65, 1365.35,    0.00,    0.00,,,,,,,,, 8775.48, 2739.32,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11514.80,  17688.79,   5407.33,      0.00,      0.00,  17688.79,   5407.33,  23096.12
2024-09-28,00:07:22.931, 7023.41, 2148.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6997.83, 2145.63,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14021.24, 4294.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18315.86, 6901.51, 2153.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6876.81, 2145.00,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,13778.32, 4298.88,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18077.20,  27799.56,   8593.50,      0.00,      0.00,  27799.56,   8593.50,  36393.06
2024-09-28,00:07:23.933, 6533.39, 2007.05,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6511.31, 2005.78,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,13044.70, 4012.83,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17057.54, 6419.25, 2028.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6398.93, 2021.28,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,12818.18, 4049.28,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16867.46,  25862.88,   8062.12,      0.00,      0.00,  25862.88,   8062.12,  33925.00
