,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2024-09-29,01:55:39.240,   86.08,   52.01,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   80.30,   48.44,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  166.38,  100.45,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  266.83,   61.38,   40.23,    0.00,    0.00,    0.00,    0.00,  553.81,  308.67,    0.00,    0.00,  554.54,  308.69,   57.47,   36.86,    0.00,    0.00,    0.00,    0.00,  553.59,  308.87,    0.00,    0.00,  555.50,  309.34,  118.86,   77.09, 2217.44, 1235.57,    1.00,    0.99,    0.00,    0.00,  195.94,    285.24,    177.53,   2217.44,   1235.57,   2502.68,   1413.11,   3915.79
2024-09-29,01:55:40.215,   66.77,   27.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   64.41,   27.13,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  131.17,   55.03,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  186.20,   49.44,   28.35,    0.00,    0.00,    0.00,    0.00,  509.47,  289.61,    0.00,    0.00,  508.67,  288.95,   46.84,   26.22,    0.00,    0.00,    0.00,    0.00,  504.52,  287.80,    0.00,    0.00,  504.67,  286.86,   96.28,   54.58, 2027.33, 1153.22,    0.99,    0.99,    0.00,    0.00,  150.86,    227.46,    109.60,   2027.33,   1153.22,   2254.79,   1262.83,   3517.62
2024-09-29,01:55:41.248,   62.49,   28.98,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   59.80,   27.39,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  122.29,   56.37,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  178.66,   47.32,   26.55,    0.00,    0.00,    0.00,    0.00,  545.62,  297.40,    0.00,    0.00,  546.86,  297.57,   42.52,   21.77,    0.00,    0.00,    0.00,    0.00,  546.04,  297.85,    0.00,    0.00,  548.01,  297.94,   89.85,   48.32, 2186.53, 1190.76,    1.00,    0.99,    0.00,    0.00,  138.17,    212.14,    104.69,   2186.53,   1190.76,   2398.67,   1295.45,   3694.12
2024-09-29,01:55:42.219,   83.23,   46.07,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   79.50,   44.61,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  162.73,   90.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  253.41,   68.66,   28.96,    0.00,    0.00,    0.00,    0.00,  534.47,  293.89,    0.00,    0.00,  533.65,  293.23,   65.87,   26.47,    0.00,    0.00,    0.00,    0.00,  529.21,  292.83,    0.00,    0.00,  529.59,  292.05,  134.53,   55.43, 2126.92, 1172.00,    1.00,    1.00,    0.00,    0.00,  189.96,    297.26,    146.11,   2126.92,   1172.00,   2424.18,   1318.11,   3742.30
2024-09-29,01:55:43.229,   70.49,   34.62,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   68.11,   33.52,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  138.60,   68.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  206.74,   47.75,   25.64,    0.00,    0.00,    0.00,    0.00,  546.99,  292.09,    0.00,    0.00,  547.49,  292.24,   45.24,   23.08,    0.00,    0.00,    0.00,    0.00,  545.12,  292.19,    0.00,    0.00,  546.90,  292.35,   92.99,   48.72, 2186.49, 1168.88,    1.01,    1.00,    0.00,    0.00,  141.71,    231.59,    116.86,   2186.50,   1168.88,   2418.08,   1285.74,   3703.82
2024-09-29,01:55:44.267,   81.04,   34.30,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   77.28,   31.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  158.32,   66.19,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  224.51,   58.09,   23.64,    0.00,    0.00,    0.00,    0.00,  589.57,  294.62,    0.00,    0.00,  590.01,  294.64,   55.11,   20.87,    0.00,    0.00,    0.00,    0.00,  589.65,  295.90,    0.00,    0.00,  591.30,  296.11,  113.20,   44.51, 2360.54, 1181.26,    1.00,    0.99,    0.00,    0.00,  157.71,    271.52,    110.70,   2360.54,   1181.26,   2632.06,   1291.96,   3924.02
2024-09-29,01:55:45.218,   72.28,   37.33,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   67.22,   34.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  139.50,   71.60,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  211.10,   51.43,   27.83,    0.00,    0.00,    0.00,    0.00,  535.09,  290.31,    0.00,    0.00,  534.98,  289.52,   47.43,   25.34,    0.00,    0.00,    0.00,    0.00,  529.61,  287.53,    0.00,    0.00,  530.05,  286.52,   98.86,   53.17, 2129.72, 1153.87,    0.98,    0.99,    0.00,    0.00,  152.03,    238.36,    124.77,   2129.72,   1153.87,   2368.08,   1278.64,   3646.72
2024-09-29,01:55:46.240,   66.44,   30.78,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   62.13,   27.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  128.58,   58.37,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  186.95,   56.41,   25.85,    0.00,    0.00,    0.00,    0.00,  520.21,  294.27,    0.00,    0.00,  520.73,  293.96,   52.82,   22.45,    0.00,    0.00,    0.00,    0.00,  518.87,  294.23,    0.00,    0.00,  520.04,  294.34,  109.23,   48.30, 2079.85, 1176.79,    1.00,    1.00,    0.00,    0.00,  157.53,    237.80,    106.67,   2079.85,   1176.79,   2317.66,   1283.47,   3601.12
2024-09-29,01:55:47.247,   72.46,   35.98,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   68.94,   34.68,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  141.40,   70.66,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  212.06,   56.36,   25.15,    0.00,    0.00,    0.00,    0.00,  560.09,  308.47,    0.00,    0.00,  560.53,  308.69,   53.33,   22.52,    0.00,    0.00,    0.00,    0.00,  559.12,  309.21,    0.00,    0.00,  560.58,  309.32,  109.68,   47.66, 2240.31, 1235.69,    1.00,    1.00,    0.00,    0.00,  157.34,    251.08,    118.32,   2240.31,   1235.69,   2491.39,   1354.01,   3845.40
2024-09-29,01:55:48.259,   69.33,   28.31,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   67.15,   27.56,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  136.48,   55.88,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  192.36,   52.52,   28.98,    0.00,    0.00,    0.00,    0.00,  557.95,  298.89,    0.00,    0.00,  559.09,  298.81,   49.48,   26.85,    0.00,    0.00,    0.00,    0.00,  557.48,  298.23,    0.00,    0.00,  559.55,  298.09,  102.00,   55.83, 2234.07, 1194.02,    0.99,    0.99,    0.00,    0.00,  157.83,    238.48,    111.70,   2234.07,   1194.02,   2472.56,   1305.72,   3778.28
2024-09-29,01:55:49.243,   82.59,   37.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   79.40,   36.20,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  161.99,   74.03,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  236.02,   54.38,   33.35,    0.00,    0.00,    0.00,    0.00,  563.09,  300.01,    0.00,    0.00,  563.00,  299.66,   50.77,   30.12,    0.00,    0.00,    0.00,    0.00,  558.81,  299.05,    0.00,    0.00,  559.12,  298.42,  105.14,   63.47, 2244.02, 1197.14,    1.00,    0.99,    0.00,    0.00,  168.61,    267.13,    137.50,   2244.02,   1197.14,   2511.15,   1334.64,   3845.79
2024-09-29,01:55:50.291,   77.01,   36.13,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   73.73,   34.39,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  150.74,   70.52,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  221.26,   56.75,   35.91,    0.00,    0.00,    0.00,    0.00,  591.12,  281.50,    0.00,    0.00,  591.98,  282.05,   49.02,   28.83,    0.00,    0.00,    0.00,    0.00,  591.65,  282.98,    0.00,    0.00,  593.66,  283.63,  105.77,   64.74, 2368.41, 1130.16,    1.00,    0.99,    0.00,    0.00,  170.52,    256.51,    135.26,   2368.41,   1130.16,   2624.92,   1265.42,   3890.34
2024-09-29,01:55:51.242,   66.20,   27.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.18,   25.60,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  129.38,   52.66,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  182.03,   47.37,   22.12,    0.00,    0.00,    0.00,    0.00,  563.27,  306.16,    0.00,    0.00,  563.71,  305.35,   45.35,   20.30,    0.00,    0.00,    0.00,    0.00,  559.32,  303.89,    0.00,    0.00,  559.44,  302.65,   92.72,   42.41, 2245.74, 1218.06,    1.00,    0.99,    0.00,    0.00,  135.13,    222.10,     95.07,   2245.74,   1218.06,   2467.83,   1313.13,   3780.96
2024-09-29,01:55:52.240,   74.70,   33.95,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   71.31,   32.12,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  146.01,   66.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  212.08,   77.04,   39.02,    0.00,    0.00,    0.00,    0.00,  533.53,  289.88,    0.00,    0.00,  532.87,  289.56,   73.89,   36.31,    0.00,    0.00,    0.00,    0.00,  529.32,  289.54,    0.00,    0.00,  530.29,  289.25,  150.93,   75.33, 2126.01, 1158.23,    1.00,    1.00,    0.00,    0.00,  226.26,    296.93,    141.40,   2126.01,   1158.23,   2422.94,   1299.63,   3722.57
2024-09-29,01:55:53.248,   67.21,   31.40,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   64.44,   30.29,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  131.65,   61.68,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  193.33,   60.48,   35.07,    0.00,    0.00,    0.00,    0.00,  568.34,  303.93,    0.00,    0.00,  568.31,  303.63,   56.86,   32.29,    0.00,    0.00,    0.00,    0.00,  565.68,  303.29,    0.00,    0.00,  567.01,  303.53,  117.34,   67.36, 2269.34, 1214.38,    0.99,    0.99,    0.00,    0.00,  184.70,    248.99,    129.05,   2269.34,   1214.38,   2518.33,   1343.42,   3861.75
2024-09-29,01:55:54.266,   63.52,   24.72,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   59.74,   22.51,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  123.26,   47.23,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  170.50,   41.23,   19.27,    0.00,    0.00,    0.00,    0.00,  574.39,  301.84,    0.00,    0.00,  575.23,  301.72,   39.58,   17.53,    0.00,    0.00,    0.00,    0.00,  574.17,  301.72,    0.00,    0.00,  575.66,  301.51,   80.81,   36.80, 2299.46, 1206.80,    1.00,    1.00,    0.00,    0.00,  117.61,    204.07,     84.03,   2299.46,   1206.80,   2503.53,   1290.83,   3794.36
2024-09-29,01:55:55.260,   67.73,   34.70,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   62.92,   31.68,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  130.64,   66.39,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  197.03,   51.99,   27.50,    0.00,    0.00,    0.00,    0.00,  582.34,  301.86,    0.00,    0.00,  582.52,  301.36,   49.66,   25.71,    0.00,    0.00,    0.00,    0.00,  579.10,  301.14,    0.00,    0.00,  580.53,  300.72,  101.65,   53.21, 2324.49, 1205.08,    1.00,    0.99,    0.00,    0.00,  154.85,    232.29,    119.60,   2324.49,   1205.08,   2556.78,   1324.67,   3881.45
2024-09-29,01:55:56.293,   67.94,   30.81,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.66,   27.68,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  131.61,   58.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  190.10,   49.42,   21.47,    0.00,    0.00,    0.00,    0.00,  563.44,  289.98,    0.00,    0.00,  563.97,  289.94,   46.77,   18.98,    0.00,    0.00,    0.00,    0.00,  562.52,  290.91,    0.00,    0.00,  563.69,  290.84,   96.19,   40.45, 2253.62, 1161.67,    0.99,    0.99,    0.00,    0.00,  136.64,    227.79,     98.94,   2253.62,   1161.67,   2481.41,   1260.61,   3742.03
2024-09-29,01:55:57.255,   71.11,   33.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   65.93,   30.62,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  137.04,   64.50,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  201.54,   49.48,   24.17,    0.00,    0.00,    0.00,    0.00,  541.63,  297.93,    0.00,    0.00,  540.83,  297.28,   48.13,   22.71,    0.00,    0.00,    0.00,    0.00,  537.32,  296.08,    0.00,    0.00,  537.91,  295.95,   97.61,   46.88, 2157.69, 1187.25,    1.01,    1.00,    0.00,    0.00,  144.49,    234.64,    111.38,   2157.69,   1187.25,   2392.34,   1298.63,   3690.96
2024-09-29,01:55:58.263,   70.92,   38.48,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   67.21,   36.39,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  138.13,   74.86,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,  212.99,   55.35,   27.12,    0.00,    0.00,    0.00,    0.00,  533.00,  295.64,    0.00,    0.00,  533.18,  295.34,   53.37,   25.45,    0.00,    0.00,    0.00,    0.00,  529.91,  294.91,    0.00,    0.00,  531.15,  294.60,  108.72,   52.56, 2127.25, 1180.49,    1.00,    0.99,    0.00,    0.00,  161.28,    246.84,    127.43,   2127.25,   1180.49,   2374.09,   1307.92,   3682.01
2024-09-29,01:55:59.253,   72.28,   27.40,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   68.78,   26.08,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  141.06,   53.49,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  194.55,   55.53,   26.22,    0.00,    0.00,    0.00,    0.00,  521.53,  291.97,    0.00,    0.00,  521.89,  291.76,   50.63,   21.55,    0.00,    0.00,    0.00,    0.00,  519.92,  291.95,    0.00,    0.00,  521.54,  291.86,  106.16,   47.77, 2084.88, 1167.54,    0.99,    0.99,    0.00,    0.00,  153.93,    247.21,    101.26,   2084.88,   1167.54,   2332.10,   1268.80,   3600.90
2024-09-29,01:56:00.276,   61.51,   24.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   59.20,   23.69,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  120.72,   48.28,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  169.00,   56.18,   35.02,    0.00,    0.00,    0.00,    0.00,  565.88,  305.49,    0.00,    0.00,  566.21,  305.42,   52.79,   32.67,    0.00,    0.00,    0.00,    0.00,  563.90,  305.71,    0.00,    0.00,  564.99,  305.41,  108.97,   67.70, 2260.97, 1222.03,    1.00,    1.00,    0.00,    0.00,  176.67,    229.69,    115.98,   2260.97,   1222.03,   2490.66,   1338.01,   3828.67
2024-09-29,01:56:01.263,   67.68,   30.18,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   64.34,   28.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  132.02,   58.44,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  190.47,   55.65,   30.06,    0.00,    0.00,    0.00,    0.00,  565.62,  292.65,    0.00,    0.00,  565.58,  292.13,   53.68,   28.06,    0.00,    0.00,    0.00,    0.00,  562.55,  291.58,    0.00,    0.00,  563.69,  291.11,  109.33,   58.12, 2257.44, 1167.46,    1.00,    1.00,    0.00,    0.00,  167.44,    241.35,    116.56,   2257.44,   1167.46,   2498.79,   1284.02,   3782.81
2024-09-29,01:56:02.257,   68.35,   32.82,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.71,   29.91,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  132.06,   62.72,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00,  194.79,   78.21,   48.59,    0.00,    0.00,    0.00,    0.00,  601.31,  290.07,    0.00,    0.00,  601.83,  289.39,   74.71,   45.95,    0.00,    0.00,    0.00,    0.00,  598.07,  288.92,    0.00,    0.00,  599.63,  288.59,  152.92,   94.54, 2400.84, 1156.98,    0.99,    0.99,    0.00,    0.00,  247.46,    284.98,    157.26,   2400.84,   1156.98,   2685.82,   1314.24,   4000.06
2024-09-29,01:56:03.291,   78.03,   34.84,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   72.88,   31.30,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  150.91,   66.15,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  217.06,   64.19,   36.79,    0.00,    0.00,    0.00,    0.00,  570.16,  303.47,    0.00,    0.00,  571.26,  303.56,   60.41,   33.83,    0.00,    0.00,    0.00,    0.00,  570.02,  304.56,    0.00,    0.00,  571.51,  304.45,  124.60,   70.62, 2282.95, 1216.04,    1.00,    1.00,    0.00,    0.00,  195.22,    275.51,    136.76,   2282.95,   1216.04,   2558.46,   1352.80,   3911.26
2024-09-29,01:56:04.276,   74.62,   30.08,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   70.06,   27.18,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  144.68,   57.26,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  201.94,   52.90,   25.12,    0.00,    0.00,    0.00,    0.00,  546.92,  299.52,    0.00,    0.00,  546.55,  299.11,   50.96,   23.35,    0.00,    0.00,    0.00,    0.00,  542.55,  298.19,    0.00,    0.00,  543.75,  297.72,  103.87,   48.47, 2179.76, 1194.54,    1.00,    0.99,    0.00,    0.00,  152.33,    248.55,    105.73,   2179.77,   1194.54,   2428.31,   1300.26,   3728.58
2024-09-29,01:56:05.276,   63.67,   28.38,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   61.35,   27.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  125.02,   55.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  180.64,   61.43,   34.38,    0.00,    0.00,    0.00,    0.00,  579.11,  308.40,    0.00,    0.00,  579.25,  308.17,   58.42,   32.35,    0.00,    0.00,    0.00,    0.00,  577.00,  308.33,    0.00,    0.00,  578.84,  308.32,  119.85,   66.72, 2314.21, 1233.22,    1.00,    0.99,    0.00,    0.00,  186.58,    244.87,    122.35,   2314.21,   1233.22,   2559.08,   1355.57,   3914.65
2024-09-29,01:56:06.277,   72.53,   35.47,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   68.01,   32.53,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  140.55,   68.00,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  208.55,   52.44,   29.73,    0.00,    0.00,    0.00,    0.00,  528.97,  293.46,    0.00,    0.00,  529.21,  292.74,   49.20,   27.09,    0.00,    0.00,    0.00,    0.00,  526.49,  292.19,    0.00,    0.00,  528.03,  291.58,  101.64,   56.82, 2112.71, 1169.98,    0.99,    0.99,    0.00,    0.00,  158.46,    242.19,    124.82,   2112.71,   1169.98,   2354.89,   1294.80,   3649.70
2024-09-29,01:56:07.281,   78.59,   37.31,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   75.10,   35.55,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  153.69,   72.86,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  226.55,   60.27,   30.94,    0.00,    0.00,    0.00,    0.00,  541.31,  292.09,    0.00,    0.00,  540.90,  291.73,   55.75,   26.88,    0.00,    0.00,    0.00,    0.00,  537.77,  291.74,    0.00,    0.00,  538.80,  291.41,  116.03,   57.82, 2158.78, 1166.97,    1.00,    0.99,    0.00,    0.00,  173.84,    269.72,    130.68,   2158.78,   1166.97,   2428.50,   1297.65,   3726.15
2024-09-29,01:56:08.271,   98.38,   46.74,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   93.42,   44.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  191.81,   91.62,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  283.43,   66.40,   30.86,    0.00,    0.00,    0.00,    0.00,  534.20,  295.71,    0.00,    0.00,  534.36,  295.17,   62.10,   26.62,    0.00,    0.00,    0.00,    0.00,  532.24,  295.16,    0.00,    0.00,  533.79,  294.98,  128.50,   57.48, 2134.59, 1181.04,    1.00,    1.00,    0.00,    0.00,  185.97,    320.30,    149.09,   2134.59,   1181.04,   2454.90,   1330.13,   3785.03
2024-09-29,01:56:09.339,   68.91,   27.37,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   64.31,   24.36,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  133.22,   51.74,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  184.96,   55.14,   26.36,    0.00,    0.00,    0.00,    0.00,  591.59,  295.26,    0.00,    0.00,  592.62,  295.85,   51.22,   22.54,    0.00,    0.00,    0.00,    0.00,  591.46,  296.72,    0.00,    0.00,  593.53,  297.34,  106.37,   48.91, 2369.20, 1185.17,    1.00,    0.99,    0.00,    0.00,  155.27,    239.59,    100.64,   2369.20,   1185.17,   2608.79,   1285.82,   3894.60
2024-09-29,01:56:10.284,   96.29,   63.18,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   88.76,   61.19,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  185.05,  124.38,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  309.43,   53.55,   36.10,    0.00,    0.00,    0.00,    0.00,  546.06,  294.55,    0.00,    0.00,  546.00,  293.92,   50.53,   33.47,    0.00,    0.00,    0.00,    0.00,  542.81,  292.94,    0.00,    0.00,  543.47,  292.34,  104.08,   69.56, 2178.34, 1173.75,    1.00,    1.00,    0.00,    0.00,  173.65,    289.13,    193.94,   2178.34,   1173.75,   2467.48,   1367.69,   3835.17
2024-09-29,01:56:11.274,  493.43,  275.67,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  449.01,  266.28,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  942.44,  541.95,    0.01,    0.00,    1.00,    1.00,    0.00,    0.00, 1484.39,   84.22,   48.56,    0.00,    0.00,    0.00,    0.00,  553.63,  297.63,    0.00,    0.00,  553.75,  297.42,   79.70,   45.35,    0.00,    0.00,    0.00,    0.00,  550.03,  296.86,    0.00,    0.00,  551.61,  296.68,  163.92,   93.91, 2209.02, 1188.59,    0.99,    0.99,    0.00,    0.00,  257.83,   1106.36,    635.86,   2209.03,   1188.59,   3315.39,   1824.44,   5139.83
2024-09-29,01:56:12.310,  273.38,  189.95,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  255.63,  186.58,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  529.01,  376.54,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  905.54,   69.75,   40.04,    0.00,    0.00,    0.00,    0.00,  570.80,  308.53,    0.00,    0.00,  571.89,  308.95,   66.88,   37.83,    0.00,    0.00,    0.00,    0.00,  571.14,  310.25,    0.00,    0.00,  573.38,  310.58,  136.63,   77.87, 2287.21, 1238.31,    1.00,    1.00,    0.00,    0.00,  214.50,    665.63,    454.40,   2287.21,   1238.31,   2952.85,   1692.72,   4645.56
2024-09-29,01:56:13.292,   78.96,   41.69,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   75.46,   40.30,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  154.42,   81.99,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  236.41,   63.87,   42.20,    0.00,    0.00,    0.00,    0.00,  541.59,  290.00,    0.00,    0.00,  540.97,  289.31,   60.02,   39.17,    0.00,    0.00,    0.00,    0.00,  537.96,  288.24,    0.00,    0.00,  538.92,  287.62,  123.89,   81.37, 2159.44, 1155.18,    1.00,    1.00,    0.00,    0.00,  205.26,    278.31,    163.36,   2159.44,   1155.18,   2437.75,   1318.54,   3756.29
2024-09-29,01:56:14.283,   67.60,   27.40,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.67,   24.90,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  131.28,   52.30,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  183.58,   46.63,   20.89,    0.00,    0.00,    0.00,    0.00,  562.45,  297.96,    0.00,    0.00,  562.43,  297.53,   45.02,   19.11,    0.00,    0.00,    0.00,    0.00,  558.78,  296.85,    0.00,    0.00,  559.72,  296.44,   91.65,   39.99, 2243.39, 1188.79,    0.99,    0.99,    0.00,    0.00,  131.65,    222.93,     92.29,   2243.39,   1188.79,   2466.32,   1281.08,   3747.40
